용수구역명,연도,연평균 일평균기온(℃), 계절별 평균기온(℃ 3-5), 계절별 평균기온(℃ 6-8), 계절별 평균기온(℃ 9-11), 계절별 평균기온(℃ 12-2),폭염일수,한파일수,연평균 강수량(mm),계절별 강수량(mm 3-5),계절별 강수량(mm 6-8),계절별 강수량(mm 9-11),계절별 강수량(mm 12-2),강수일수(일), 유효강수일수(일), 일강수량 80mm 이상일수(일), 최대 연속무강우일수(일), 10일 연속무강우일수(회),기준증발산량(FAO Penman-Monteith), 기준증발산량(수정 Penman), 논면적(ha),밭면적(ha),생육기(5-9월) 강수량(mm),생육기(5-9월) 최대 연속무강우일수,연평균 유효우량(mm)(논),논-순용수량(mm),밭-순용수량(mm),논-조용수량(천㎥),밭-조용수량(천㎥),일최대강우량,5일누적 최대강우량
인기,1987,10.2,9.6,22.1,11.6,-2.8,1,24,1255.3,143.4,935.4,97.8,78.7,117,44,1,35,13,814.9,1037.2,331.8,595.3,1043.4,24,827.3,534.2,214.1,2030.1,1593,105,170.5
인기,1988,9.8,9.3,22.2,10.7,-3.3,12,27,666.9,97,456.3,89.5,24.1,108,36,1,69,12,808.1,1023.5,328.7,586.3,557.4,24,430,955.7,247.9,3598.9,1816.8,100.5,118
인기,1989,10.7,10.8,21.5,11,-1,0,12,1048.2,165.4,569.5,252.3,61,115,44,1,42,11,794.1,985.9,312.6,597.4,737.8,19,532.1,838.6,186.7,3003,1394.3,80.2,151.5
인기,1990,10.6,9.8,22.5,12.4,-2.4,13,21,1689.9,237.5,768.8,568.2,115.4,145,62,3,62,11,734.3,917.5,304.1,601.4,1415.6,13,770,592.2,127.7,2062.9,959.7,232,353
인기,1991,10.1,9.8,22.4,10.7,-3,8,29,751.7,134,426,122.1,69.6,101,35,1,33,14,831.4,1062.9,288.1,614.7,604,20,428.7,973.7,290.7,3213.6,2233.7,200,253.5
인기,1992,9.8,9.5,21.1,10.7,-2.2,0,13,1128.7,211.8,607.5,184,125.4,129,43,2,63,7,788.3,1004,269.3,608.3,833.5,21,636.4,832.1,141.2,2566.7,1073.4,146.5,153
인기,1993,9.4,9.2,20.2,11,-3.3,0,22,1070.7,267.6,618,108.5,76.6,121,49,2,30,9,721.4,916.4,263.9,586.9,854,15,739.5,645.4,78.7,1951.3,577.2,89,132
인기,1994,10.7,10,23.6,11.6,-2.7,23,20,759.9,140.1,402.5,195,22.3,105,34,0,63,12,764.8,962.2,253.6,585.7,547,28,461,904.7,200.5,2628.1,1468.1,63,104.5
인기,1995,9.3,9,21.6,10.4,-4.2,1,34,1402.3,102.2,1155,128,17.1,126,48,5,46,8,709.7,903.2,235.4,605.9,1241,22,670.7,627.5,178.5,1692.4,1352.1,157,443
인기,1996,9.2,8.8,21.7,10.4,-4.3,11,40,927,131.8,669.5,87.8,37.9,115,40,1,60,11,719.1,899.9,222.4,532.7,700,33,465.3,857.3,222.8,2183.7,1483.4,172.5,274
인기,1997,9.3,9.3,21.7,10.3,-4.4,4,42,1420.5,373.9,579,386.5,81.1,114,48,4,48,12,776.6,1001.1,224,523.6,1180.5,19,756,672.3,131.6,1725.4,861.1,108.5,182.5
인기,1998,11,10.6,21.5,13.3,-1.6,2,14,1451.1,219,997.5,195.6,39,137,58,1,66,9,763.5,986.2,217.5,515.7,1181.5,17,748.1,679,85.2,1691.5,549.4,147.5,304
인기,1999,11,10.4,22.4,12.5,-1.7,7,21,1537.1,208.4,921.1,392.5,15.1,116,50,4,97,11,802.8,1042.4,217.5,504.8,1294.2,14,566.8,814.8,138.1,2029.7,871.5,216.5,496.5
인기,2000,10.7,10.2,23.3,11.5,-2.3,12,23,1101.6,156,685,191,69.6,127,47,2,81,9,806.5,1043.8,223.7,499.3,947.5,17,659.4,752.8,179.6,1928.8,1121.1,95,188
인기,2001,10.6,11,23.2,11.7,-3.9,12,36,860.5,46.2,646,117.5,50.8,101,24,3,81,7,906.4,1157.2,223.8,493.5,707.5,39,442.2,984.3,349.8,2523.7,2157.8,115.5,213
인기,2002,10.5,11.7,21.8,9.9,-1.6,3,21,1243.2,214,797,118,114.2,123,49,2,59,10,846.9,1099.4,223.7,491.1,899,18,639,842.2,179.5,2157.8,1101.7,166.5,405.5
인기,2003,10.2,10.1,21.1,11.8,-2.7,1,22,1706.9,281.5,981,380.5,63.9,134,62,6,19,11,806.9,1044.6,217.1,481.3,1378.5,16,826.7,666.6,113.3,1657.9,681.6,134.5,339.5
인기,2004,10.8,10.5,22.5,12.1,-2.1,8,18,1350.2,210,761.5,266.5,112.2,128,56,1,85,8,824.9,1063,214.2,481,1097,19,717.8,742.2,163.4,1821.3,982.4,120.5,201.5
인기,2005,10.1,10,23.1,12.3,-5.4,9,45,1168.3,176.5,644.5,308,39.3,128,48,2,62,10,827.4,1065.4,211.7,481.2,944.5,22,662.7,776.1,130.2,1881.7,783.3,126,171.5
인기,2006,10.7,9.9,22.4,12.5,-2.3,7,18,1739.5,234.5,1255.5,187,62.5,137,52,5,44,13,817.3,1059.5,201.2,480.6,1399.5,21,741.5,718.6,194.7,1655.9,1169.7,202,580
인기,2007,10.9,9.8,22.4,12.2,-1.2,2,3,1215.6,272,591,320.8,31.8,169,59,2,58,9,762.3,997.7,200.9,477.7,1009,14,618.9,785.5,111.1,1807.2,663.6,103,196
인기,2008,10.3,10.5,22,12.1,-3.5,7,34,1135.7,191,791.4,109.5,43.8,117,43,2,61,9,767.9,995.1,200.2,474.4,955.8,22,682.7,661.8,146.6,1517.8,869.2,186.5,298.3
인기,2009,10.6,10.6,21.8,11.9,-2,2,20,1403.7,227.5,1017.4,115.7,43.1,124,43,4,54,12,787.3,1020.6,181.1,486.3,1123.7,31,630.7,804.5,185.9,1668.5,1130.2,200.5,282.5
인기,2010,10.2,9.2,23,11.3,-2.9,1,23,1354.1,226.1,604.1,445.1,78.8,135,58,2,46,13,749.2,978.3,175.3,492.3,1080.6,17,662,710.9,135.6,1427.3,834.7,127,268.2
인기,2011,9.4,8.6,22,12,-5.3,1,43,1778.5,284.3,1299.2,145.4,49.6,120,59,4,58,8,732.1,951.7,160.8,477.7,1489,24,820.5,675.6,116.4,1244.5,695.3,211,397
인기,2012,10,10.4,23.3,11.4,-5.2,7,46,1023.6,171.2,563.8,239.8,48.8,121,39,0,110,9,820.2,1060.3,162.2,495.8,711.1,26,633.8,799.6,267.6,1485.4,1658.5,67,104.4
인기,2013,10.7,10,24.2,12,-3.7,2,26,1332.1,175,872.4,204.8,79.9,146,59,1,37,12,813.4,1035.5,177.7,475.4,1085.9,14,648.9,766.6,100.5,1560.3,597.1,142,311.5
인기,2014,11.1,12,22.5,12.1,-2.5,8,17,705.2,99.8,347.3,220.5,37.6,113,34,1,43,9,845,1087.6,161.7,452.5,528.8,41,423.5,986.6,250.4,1827.4,1416.4,111.5,117.5
인기,2015,11.2,11.2,22.3,12.3,-1.4,6,13,755.7,116.3,398.9,193.1,47.4,127,45,0,77,8,857.3,1100.7,160.5,452.9,450.1,32,375.8,1032.5,254.5,1898.8,1440.6,49.5,158
인기,2016,11.2,11.4,23,12.5,-2.2,17,16,1185.7,222.8,694.3,169.4,99.2,116,46,2,71,12,866.1,1114.3,163.1,424,828.9,17,486.6,994.5,192,1857.6,1017.5,252,430
인기,2017,10.6,11.2,22.5,11.5,-3.1,7,26,1209.3,118,929.1,119.8,42.4,120,46,3,37,13,848.2,1099.3,151.1,431.4,1013.2,13,639,738.3,190.2,1278.2,1025.5,89.5,179.5
인기,2018,10.2,10.9,23.3,10.7,-4.5,23,33,1214.3,338.2,616.3,219.9,39.9,105,44,1,65,9,847.9,1086,144.7,418,862.9,33,585.3,978.9,300,1622.4,1567.4,171.5,218.5
인기,2019,11.3,10.7,22.7,12.8,-1.4,8,12,779.3,91.6,382.5,269,36.2,127,41,0,60,11,815.1,1044.6,144.3,410.3,570.7,18,449.7,924.3,187.8,1527.4,962.9,77.5,85
임삼,1981,9.9,10,22.8,10.4,-4.1,3,34,1229.3,145.9,735.8,248.2,99.4,138,52,0,46,12,820.3,979.9,1486.9,935.8,941.4,23,643.4,474.8,111.1,8142.1,1299.3,65.3,123.4
임삼,1982,10.9,10.6,22.3,12.4,-2,3,14,1081.6,202.2,603.1,180.9,95.4,137,43,0,44,11,841.9,989.9,1489,918.6,700.3,38,550,601.2,193,10325.6,2216.1,66.5,162.6
임삼,1983,10.8,11,22.7,12.5,-3.2,8,33,1119.4,304.9,477.3,229.1,108.1,160,65,1,20,12,833.3,970.9,1497.2,910.9,680.3,15,601.7,577.9,90,9980,1025.1,83.9,144.7
임삼,1984,10.4,9.7,23.5,11.8,-3.5,7,34,1504.3,276.9,797.8,375.2,54.4,157,46,5,49,9,837.8,995.9,1511.3,889.7,1120.1,12,583.1,590,150,10284.5,1667.6,203.3,332.7
임삼,1985,10.8,10.4,23.1,12.6,-3.3,11,21,1912.1,335.9,742.3,709.8,124.1,158,72,2,85,6,819.3,970,1537.1,848.5,1307.7,19,739.8,452.7,102.2,8026.2,1083.5,106.2,174
임삼,1986,10.1,9.9,22.1,10.7,-2.5,1,18,1351.6,268.2,679.7,274,129.7,135,57,2,45,10,787.4,938,1561.9,817.5,965,13,645.7,518,58.1,9332.4,594.1,169.4,239.9
임삼,1987,11,9.8,22.4,12.5,-1,0,4,1807.1,216.2,1253.6,187,150.3,139,60,3,42,8,815.2,996.2,1605.8,774.7,1354.8,25,736.1,391.7,150.2,7254.6,1454.1,137,210.9
임삼,1988,10.8,9.5,23.3,11.8,-1.6,7,6,765.8,208.3,404,97.6,55.9,139,35,0,47,11,898.5,1087.2,1629.3,738.4,566.6,20,431.9,786.1,305.6,14772.9,2820.8,77.9,156.8
임삼,1989,11.5,10.9,22.2,12,0.7,1,3,1608.4,175.5,889.9,323.6,219.4,147,60,2,33,10,842,1008.9,1640.4,709.4,1125,23,669.5,412,183.2,7795,1624.2,108.2,250.2
임삼,1990,11.9,10.3,23.9,13.5,-0.3,14,10,1677.1,249.3,917,306.7,204.1,151,72,2,43,7,821,988.3,1638.9,687.1,1247.3,14,797,375.7,94.2,7101.3,808.9,127.2,178.2
임삼,1991,11.1,10.4,23,11.7,-1,2,12,1448.2,244.2,889.9,185.4,128.7,144,53,2,56,11,811.3,979.4,1637.2,668.5,1092.7,23,716.5,366.8,119.2,6925.4,995.8,93.5,211.4
임삼,1992,11.1,10.3,22.4,11.6,0,0,2,1056.1,192.6,473.9,289.8,99.8,149,47,1,33,12,844.1,1038.5,1632.7,656.6,744.4,33,502.3,647.5,247.1,12194.3,2028.2,126,169
임삼,1993,10.4,9.6,21.3,11.9,-1.3,0,10,1358.2,186.2,823.3,251.1,97.6,142,62,1,39,8,744.5,914.5,1630.8,644.8,1057.8,20,748.8,324.4,68.6,6102.3,553.2,84,175.5
임삼,1994,11.6,10.2,24.3,12.5,-0.9,26,7,684.1,154,284,169.5,76.6,119,35,0,36,11,837.4,1032,1618.9,630.6,418.5,25,373,824.8,236.3,15400.4,1862.7,68.5,84.5
임삼,1995,10.4,9.5,22.7,11.3,-2.2,2,11,850.1,164.7,482.5,134.8,68.1,144,39,1,43,11,745.4,910,1394.9,660.7,643,24,425.9,644.7,182.6,10373.3,1508.1,82.5,157
임삼,1996,10.4,8.8,22.8,12.1,-2.3,12,19,1171.9,228.5,639,224.8,79.6,137,54,1,50,12,761.3,941.3,1400.2,647.5,734,21,613.3,518.8,74.8,8379.2,605,91,137.5
임삼,1997,11.1,10.4,22.9,12,-1.4,4,11,1476.2,264,852.5,215.8,143.9,135,59,2,50,11,795.1,983.6,1399.2,624.2,1061.5,17,698.4,494,134.9,7971.8,1052.4,121.5,154.5
임삼,1998,11.7,12.1,21.9,12.9,-0.2,0,10,1771.5,282.2,1074,347.6,67.7,163,61,4,38,10,733.8,901.9,1383.6,602,1396.1,21,548.5,513.7,66.8,8197.8,502.7,172.5,247
임삼,1999,10.9,10.2,21.9,12.5,-1.4,0,8,1330.3,262,583.5,416.1,68.7,158,58,1,46,10,784.2,969.9,1390.7,572.9,964.5,19,733.6,392.1,62.9,6290.1,450.6,107.5,163.5
임삼,2000,10.4,9.2,22.9,11.5,-2,0,11,1352.8,98.1,825,375,54.7,128,48,3,55,12,790.9,1005.9,1384.3,565.3,1136.5,14,760.1,313.4,93.2,5003.6,658.8,87.5,213
임삼,2001,11.1,10.1,23.3,12.5,-1.7,14,11,1298.1,104.2,778.5,219,196.4,118,54,3,37,12,836,1037.8,1380.2,552.7,932.5,27,524.3,612.2,198.2,9746.3,1369.1,104.5,210
임삼,2002,11.2,11.4,22.4,10.7,0.2,2,2,1580.3,321.5,971,127.2,160.6,157,58,4,25,10,824.6,1016.6,1375.9,544.2,1132.5,25,624.6,533.5,139,8465.7,945.3,208.5,390.5
임삼,2003,11.5,11.3,22,13.7,-1.2,0,15,1974.2,417,1185.5,279.5,92.2,162,72,3,25,10,803.2,991.3,1374.5,538.4,1540,16,856.7,256,43.6,4057.8,293.3,119,283
임삼,2004,11.8,10.7,23.4,13,-0.1,18,8,1274.1,165.3,751,271.5,86.3,125,54,1,60,13,851.6,1053.9,1366.2,539.3,1022,17,610.6,561,197.3,8840.6,1329.9,197.5,271
임삼,2005,10.9,10.2,23.4,13,-3.1,10,19,1418.4,174.2,1041,116.5,86.7,129,52,2,72,11,837.5,1019.5,1361,539.3,1164.5,16,671.7,452.5,113.6,7102.9,765.7,205,268.5
임삼,2006,11.5,10,22.9,13.3,-0.6,20,7,1260.7,258.5,831.5,79,91.7,115,46,2,45,10,822.7,1001.1,1349,541.4,1012.5,20,719.3,478.9,131.8,7451.6,891.8,86,177
임삼,2007,11.8,10.3,23.5,12.6,0.7,13,1,1438.1,210.5,664,463.5,100.1,119,53,2,36,12,754.4,940,1341.8,539.3,1155.5,27,669.6,388.3,87.7,6009.4,591.4,93,236.5
임삼,2008,11.7,11,23.2,13.9,-1.5,8,9,915.3,208.1,603.9,57.8,45.5,122,39,1,60,9,792.9,988.7,1305.8,540.2,753.4,39,591.9,515.4,134.8,7762.3,910.4,108.5,185.5
임삼,2009,11.9,11.3,23.1,13.4,-0.4,5,12,1134.4,188.1,747.6,87.4,111.3,112,46,1,51,11,831,1050.5,1197.8,585.4,904.2,37,575.2,594,132,8205.9,965.8,83,209.2
임삼,2010,11.6,10.2,24.4,12.5,-1,13,12,1795.1,261.4,1158.5,213.5,161.7,162,70,4,19,12,781.8,992.7,1172.1,596.9,1402.1,19,824.6,292.5,89.4,3954.7,667.2,126.5,419
임삼,2011,10.8,9.2,23.4,13.6,-3.4,4,33,1700,287.2,1094.4,253.2,65.2,140,51,4,58,12,777.4,992.1,1174.7,592.2,1268.8,20,653.1,462.2,139.9,6262,1035.6,234,354.5
임삼,2012,10.6,10.7,23.6,11.5,-3.4,10,31,1503.9,196.3,775.8,435.6,96.2,145,55,1,95,9,798.1,1010,1187.6,613.6,1136.1,21,609.8,471.7,195.9,6460.8,1502.3,83.5,184.5
임삼,2013,11.3,9.9,24.4,12.8,-2.1,15,16,1400,266.8,834.3,215.8,83.1,132,55,3,29,13,808.8,1013.5,1162.5,615.2,1002.6,14,579.2,553.8,107.7,7426.4,828.2,149.5,269
임삼,2014,11.5,11.3,22.4,13.1,-1,2,8,1340.5,231.1,769.2,278.5,61.7,144,55,2,81,10,775.3,969.1,1084.2,678.2,909.4,20,656.8,430.3,95.6,5381.1,810.2,104.5,157
임삼,2015,12.1,11.2,23,13.8,0.2,12,5,843.1,177.7,298.4,252.5,114.5,135,53,0,32,10,803.6,1001.8,1066.4,687.4,378.9,32,366.5,733.7,198.4,9024.5,1704.3,73,83
임삼,2016,12.5,12.1,24.4,14.1,-0.5,29,9,1326.5,356,428.9,410,131.6,141,60,1,31,12,825.2,1020.4,1074.4,666.9,772.2,21,520.4,698.6,164.6,8657.5,1372.4,112.5,202.5
임삼,2017,11.6,11,23.9,12.6,-1.1,13,9,958.3,129.7,562,187.4,79.2,130,44,0,55,8,808.4,999.8,1045.6,690.2,720.6,21,606.5,459.4,127.1,5540.6,1096.5,61,111
임삼,2018,12,12.3,25,12.3,-1.9,38,18,1468.2,322.5,754.1,302.8,88.8,116,53,5,42,12,835.1,1020.4,1027.3,695,994.7,22,413.4,773.8,248.5,9168.8,2159.3,131.5,338
임삼,2019,12.2,11.2,23.3,14.1,0.1,10,2,1069.7,183,499.2,315.6,71.9,122,47,1,57,12,803.9,996,1021.6,690.1,714.7,16,517,605.4,76.7,7134,661.6,93.5,120.8
해산,1981,12.9,11.8,24.5,13.8,1.2,9,0,1803.6,137.8,807.7,767.1,91,127,45,5,28,13,908.6,1124.4,3840.8,2902.1,1529.4,20,590.4,662.6,229.9,29150.7,8339.1,477.5,663.4
해산,1982,13.6,12.4,23.8,15.9,1.9,4,0,1014.6,196.9,512.9,230.3,74.5,131,46,2,49,16,943.6,1164.4,3855.2,2862.5,620.3,24,442.1,854.6,314,37739.7,11236.8,110.7,120.9
해산,1983,13.6,12.8,23.9,15.8,1.6,10,0,1072.7,297,338.9,344.4,92.4,147,51,1,30,14,908.7,1117.2,3872.5,2820.9,734.9,30,527.8,856.9,264.8,38012.3,9336.3,90.4,170.8
해산,1984,12.9,11.3,24.7,15.1,0.4,9,0,1107.5,194.2,581.8,277,54.5,151,46,2,37,12,898.6,1091,3890.7,2795.6,812.8,19,624.6,646.3,233.4,28805.6,8157.3,123.1,149.8
해산,1985,13.3,11.7,24.5,15.8,0.9,8,0,2107.9,506,1143.8,317.2,140.9,157,60,6,54,8,876.8,1065.7,3926.3,2749.8,1588.6,22,679.4,666.8,190.6,29990.2,6552,212.8,615.3
해산,1986,12.7,11.8,23.4,13.8,1.5,3,0,1659.6,233.3,986.9,332.3,107.1,142,51,4,44,14,857.9,1064,3942.1,2732.3,1350.3,14,799.3,484.2,105.6,21862.7,3607.6,249.4,283.9
해산,1987,13.3,11.1,23.5,15.6,2.7,0,0,1553.1,252.1,1006.4,186.6,108,152,55,1,53,9,854.7,1074.7,3941.7,2642.1,1178.3,24,768.9,486.7,177.3,21974.7,5857.3,157.8,310.2
해산,1988,13.1,11.2,23.9,15,2.4,3,0,782.5,265.4,420.2,52,44.9,149,29,1,76,10,926.1,1174.6,4061.4,2518.1,559.6,20,491.7,834.2,287.1,38809.2,9035.5,96.5,100.3
해산,1989,13.8,12.6,23.4,15.1,3.8,0,0,1474.9,158.5,821,271.7,223.7,145,54,0,53,12,890.7,1119.8,4101.4,2467.7,1094.8,15,731.1,548.6,209.9,25771.4,6475.6,75,175.2
해산,1990,14.3,12.3,24.9,16.6,3.4,12,1,1417.1,348.5,714.9,181.8,171.9,148,59,3,61,10,928.3,1184.3,4131.8,2413,933,23,729.8,606.7,176,28715.6,5308,100.1,196
해산,1991,13.4,12,23.6,14.9,3,2,0,1198.3,250.6,708.9,137.6,101.2,147,51,2,40,16,840.7,1059.5,4138.4,2368.6,864.5,19,606.4,599.7,187.3,28428,5545.6,188,206
해산,1992,13.5,12.2,23.6,14.7,3.6,0,0,973,322.4,297.2,258.3,95.1,135,42,2,50,10,931.5,1195.1,4120.5,2362.9,653.8,31,474.4,888.9,312.4,41955.2,9226.7,95.1,110.7
해산,1993,12.8,11.4,22.2,15.2,2.4,0,0,1242.3,192.4,783.2,160.4,106.3,155,58,1,40,10,787,981.7,4245.4,2385.2,897.8,20,661.5,521.9,140.4,25378.2,4186.4,123,200.2
해산,1994,13.8,11.9,24.9,15.5,2.7,18,0,934.4,195.7,449.3,213.4,76,123,37,2,48,12,889.6,1123.7,4172.1,2437.7,580.1,29,410.2,936,309.2,44731.6,9423.2,190.5,255.6
해산,1995,12.9,11.3,24,14.3,1.7,2,0,796,237.5,350,114,94.5,133,38,1,24,11,842.2,1071.7,4751.2,2582.8,470.5,19,379.8,843.3,214.7,45895.2,6930.2,83,106.5
해산,1996,12.9,10.5,23.8,15.3,1.8,8,0,1079,235,584.5,170.5,89,130,52,0,51,12,830.5,1061.4,4763.2,2546.5,655.5,21,633.7,594.1,183.4,32413.9,5836.8,74,98
해산,1997,13.8,12.4,24.4,15.6,2.7,6,0,1221.7,293.5,664,168,96.2,120,41,2,80,10,955.6,1245.7,5263.3,2558.1,766,28,558.9,774.7,315.3,46708.1,10081.7,89.5,142.5
해산,1998,14.6,13.6,24,16.5,4.1,0,0,1685,321,818,464,82,116,53,5,32,9,934.3,1232.3,5890.5,2568.8,1294,27,595.3,750.2,157.9,50618,5071.2,236,307.5
해산,1999,14,12.7,23.7,16.3,3.3,0,0,1613.1,292,825.5,424,71.6,141,53,3,57,11,928.5,1220.2,5900.8,2552.6,1226,17,770.6,540.3,124.7,36517.6,3978.4,145,169
해산,2000,13.6,11.9,24.8,15,2.6,3,0,1336.2,81,836.5,379,39.7,112,38,2,71,9,985.3,1299.3,5895.5,2540.2,1172.5,15,788.1,507.1,237.1,34242.5,7528.4,136,273.5
해산,2001,13.6,12.5,24.5,14.8,2.2,13,1,888.8,88,511.5,119,170.3,127,42,1,46,15,1099.8,1405,5890.9,2528.1,585,24,434.1,973.3,429.4,65675.1,13568.6,166,191.5
해산,2002,12.9,11.9,22.7,13.6,3.1,1,0,1534,255.5,1014,161.5,103,146,54,3,32,9,985.2,1273.5,5887,2518.3,1182.5,25,754.2,582.5,217.3,39282.3,6839.8,173,300
해산,2003,13.6,12.4,22.9,15.9,2.8,0,1,1739.5,511.5,799.5,312,116.5,149,73,1,48,12,964.2,1238.7,5876.5,2505.4,1235.5,15,976,379.1,97.9,25517.1,3066,135,154.5
해산,2004,13.9,11.9,24.4,15.6,3.4,16,1,1593.7,222.2,933,332,106.5,133,48,5,41,11,961.5,1248,5879.3,2482.6,1319,31,684.8,687.2,282.5,46277.5,8765.5,303,407
해산,2005,13.3,11.6,24.6,16.2,0.7,8,1,1216.3,250.9,728,118.5,118.9,151,45,2,48,14,941.1,1220.1,5882.2,2469.3,838.5,26,590.2,744,237.5,50130.9,7330.4,141.5,250.5
해산,2006,13.4,11.4,23.9,15.6,2.5,12,0,1385.5,385,755,149.5,96,130,53,3,27,13,893.8,1157.1,4960.4,2392,1067.5,27,746.8,653.9,167.9,37154.6,5019.3,116,230
해산,2007,13.7,11.8,24.1,15.2,3.5,2,0,1460.5,282,489,568,121.5,132,49,2,47,13,868.1,1132.7,4951,2375.4,1066.5,19,625,631.8,179.8,35830.3,5339.8,109,230
해산,2008,13.6,12.2,24.3,16.1,1.9,6,1,1098.1,313.9,595.1,107.9,81.2,122,44,2,36,12,874,1137.7,4954.7,2350.9,823.7,23,529.5,778.6,248.4,44187.3,7298.8,107,253
해산,2009,13.8,12.4,23.9,15.8,3.1,0,1,1277.7,291,725.2,156.9,104.6,125,50,3,58,11,898.5,1170.7,5020.8,2458.3,918.4,18,538.3,769.5,187.1,44253.9,5748.1,164.5,282
해산,2010,13.7,11.6,25.3,15.2,2.6,5,0,1495.5,440.8,639.6,185,230.1,145,61,2,28,11,835.9,1079.8,5093.5,2530.1,917,19,713.9,572.7,120.3,33414.6,3804.7,106.5,162.3
해산,2011,13,10.8,24.4,16.1,0.6,5,0,1498.9,271.9,861.2,279.8,86,131,46,4,38,14,824.5,1060.9,5008.5,2606,1018.4,18,602.2,642.7,188.5,36872.3,6139.2,178,207
해산,2012,13.2,12.2,25.1,14.7,0.8,15,0,1695.4,367.6,779,411.1,137.7,134,59,5,50,11,856.9,1095.3,5035,2733.8,1114.4,34,560,655.7,277.5,37817.2,9483,183,311.5
해산,2013,13.8,11.7,25.6,15.7,1.9,24,1,1077.7,311.9,474.1,208.2,83.5,113,42,3,31,13,886.6,1137.3,5042.7,2697.7,729.5,24,523.6,770.7,267.1,44519,9005.6,90,198
해산,2014,13.8,12.8,23.6,16,2.5,1,1,1173.1,262.9,530.9,272,107.3,135,55,1,29,13,848.8,1085.2,4984.3,2691,729.9,19,538.6,755.5,152.9,43136.1,5142.2,150.5,228.5
해산,2015,13.9,12.7,23.5,15.5,3.7,4,0,1157.8,298,545.1,208.6,106.1,155,46,2,35,12,834.3,1044.1,4907.6,2763.3,708.4,29,565.6,727.5,208.2,40898.2,7190.4,137.2,188.1
해산,2016,14,12.6,25,15.9,2.4,28,0,1360.2,381,334,507.1,138.1,173,55,4,42,12,887.4,1123.1,4867.6,2699.3,639.6,42,454.6,950.1,267.6,52972.5,9029,93.6,191.4
해산,2017,13.4,12,25.2,14.8,1.5,13,0,725.3,76.3,386,202,61,156,22,2,78,9,926.3,1184.1,4731.8,2762.2,482.1,36,390.5,845.4,365.3,45821.8,12613.1,86.1,98.9
해산,2018,13.3,13,25.4,14,0.6,28,3,1297.1,343,461.9,387.1,105.1,151,44,4,52,12,893.4,1128.4,4593.1,2871.7,665.6,52,354,959.8,345,50497.3,12385.2,157.8,231.5
해산,2019,13.3,11.4,23.5,15.9,2.1,9,0,1222,209.1,432.2,495.4,85.3,146,37,2,55,13,851,1069.8,4460.9,2943.5,790.1,21,507.3,761,223.3,38887.5,8216.2,186.6,211.9
장계,1988,10.2,9.1,22.5,11.2,-2.1,1,13,849.4,226,461.6,100.9,60.9,139,35,0,72,10,846.6,1034.4,1185.5,562.1,630.9,21,505.5,878.5,275.8,12068,1938,78.7,187.7
장계,1989,10.9,10.5,21.4,11.4,0,0,6,1837.3,184,1037.8,385.2,230.3,149,66,5,33,11,819.5,986.7,1187,557.2,1336.4,21,765.6,537,170.4,7386.2,1186.9,108,339
장계,1990,11.3,10,23.2,12.9,-1.1,7,13,1591.6,287.7,793.7,279.7,230.5,150,72,0,43,6,814.2,976.5,1176.7,545.4,1126.2,25,840.4,553.8,207.3,7550.5,1413.2,75.3,206.9
장계,1991,10.2,9.9,22,10.8,-1.9,0,16,1406.5,259.5,838.8,155.2,153,157,65,2,40,14,778.8,968.5,1176.1,542,1002.4,23,748.6,521.5,174.7,7106.3,1183.3,93.6,181.9
장계,1992,10.3,9.8,21.4,10.5,-0.6,0,6,1162.4,267,505.1,273.6,116.7,162,47,2,34,13,798.1,987.8,1175,537.1,795,34,454.4,883.6,254.4,12030,1708,159.5,221.8
장계,1993,9.7,9,20.3,10.9,-1.9,0,13,1570.6,240,871.8,345.7,113.1,149,54,4,41,9,714.7,874.1,1172.5,529.6,1230,20,845,463.2,111.2,6293.6,736.3,172,201
장계,1994,10.8,9.8,23.3,11.5,-1.7,12,15,742.5,164,357.5,138.5,82.5,109,37,0,36,12,830.2,1004.6,1160.1,521.9,468.5,25,451,939.6,254.5,12630.6,1659.9,61,76
장계,1995,9.7,9,21.8,10.5,-2.7,1,14,1236.3,234.5,769,160.1,72.7,148,50,1,28,11,762.8,929.8,1099.6,656.2,934,28,599.3,677,182.7,8626.2,1498.8,85,192
장계,1996,9.6,8.3,21.9,10.7,-2.8,1,22,1288.6,278.3,762.5,179.6,68.2,138,52,3,51,11,745,903.7,1102.3,634.6,872,21,682,641.8,98.5,8197.2,781.5,135.5,179
장계,1997,10.4,10.2,22.1,11.2,-2,0,20,1822,313.5,1155.5,180.4,172.6,139,54,5,50,10,775.5,953.7,1085.1,623.5,1369.5,21,712.2,658.6,197.1,8281.2,1536.4,170,272.5
장계,1998,11.6,11.7,21.7,13.1,-0.4,0,10,1985.1,319.1,1288,301.2,76.8,158,61,4,38,8,745.9,922.2,1086.2,596,1598.5,19,736.5,568.2,76.6,7150.8,570.5,121,307
장계,1999,11,10.4,21.8,12.4,-0.9,0,6,1550.3,311.5,759,412.2,67.6,150,60,3,56,9,788.5,985.4,1064.5,611.5,1150,18,779.6,575.9,121.3,7103.7,927.3,106,189
장계,2000,10.2,9.5,22.3,10.8,-1.9,0,10,1444.7,101,935.5,349,59.2,133,56,1,51,11,786.5,980.8,1054.9,618.1,1216.5,14,892.1,369.6,105,4517.7,811,114.5,189
